category,word,description,id
basic,정신,"육체나 물질과 반대되는 영혼이나 마음. 무엇에 대해 느끼고 생각하고 판단하는 힘. 마음의 자세나 태도. 무엇의 밑바탕에 깔리는 의의나 목적, 이념, 사상.",basic259
basic,정의,어떤 말이나 사물의 뜻을 명확히 밝혀 분명하게 정함. 또는 그 뜻. 진리에 맞는 올바른 도리. 서로 사귀어 친해진 정.,basic260
basic,정의감,진리에 맞는 올바른 도리를 지향하는 생각이나 마음.,basic261
basic,정직,"마음에 거짓이나 꾸밈이 없고 바르고 곧음. 공무원에 대한 징계의 하나로, 공무원 신분은 그대로 지닌 채 일정 기간 맡은 일을 하지 못하고 보수의 3분의 2를 받지 못하는 벌.",basic262
basic,존경,어떤 사람의 훌륭한 인격이나 행위를 높이고 받듦.,basic263
basic,존엄성,매우 높고 엄숙한 성질.,basic264
basic,존중,의견이나 사람을 높이어 귀중하게 여김.,basic265
basic,졸업,학생이 학교에서 정해진 교과 과정을 모두 마침.,basic266
basic,종교,신이나 초자연적인 존재를 믿고 복종하면서 생활이나 철학의 기본으로 삼는 문화 체계.,basic267
basic,자제력,자신의 욕구나 감정을 스스로 억누르고 다스리는 힘.,basic268
basic,오만불손,태도나 행동이 예의 바르지 않고 거만함.,basic269
basic,오만,잘난 체하고 건방짐. 또는 그런 태도나 행동. 많은 수량이나 여러 종류의.,basic270
basic,예절,사람이 사회 생활에서 지켜야 하는 바르고 공손한 태도나 행동.,basic271
basic,사회,"계층, 직업, 신분 등이 비슷한 사람들이 모여 이루는 집단. 학교, 가정, 군대 등과 같이 제한되거나 특수한 집단을 벗어난 일반적인 세계. 가족, 마을, 회사, 국가 등 공동생활을 하는 사람들의 모든 집단. 회의, 대회, 의식 등의 행사를 진행함. 회의, 대회, 의식 등의 행사를 진행하는 사람.",basic272
basic,삼촌,부모님의 남자 형제를 이르거나 부르는 말.,basic273
basic,생산,사람이 생활하는 데 필요한 물건을 만듦.,basic274
basic,선망,부러워하며 그렇게 되기를 바람.,basic275
basic,선생님,(높이는 말로) 학생을 가르치는 사람. 어떤 사람의 성이나 직업에 붙여 그 사람을 높이는 말. (높이는 말로) 나이가 어지간히 든 사람을 대접하여 이르는 말.,basic276
basic,설계,"앞으로 할 일에 대하여 계획을 세움. 또는 그 계획. 건축, 토목, 기계 등에 관한 계획을 세우거나 그 계획을 그림 등으로 나타내는 것.",basic277
basic,성공,원하거나 목적하는 것을 이룸.,basic278
basic,성실,태도나 행동이 진실하고 정성스러움.,basic279
basic,사상,사회나 정치 등에 대한 일정한 견해. 깊은 생각을 통해 얻어진 특정한 의식이나 사고. 역사가 기록되어 온 이래.,basic280
basic,성적,일이나 경기 등의 결과로 얻은 실적. 학생들이 공부한 것을 시험 등으로 평가한 결과. 남녀의 성에 관계되는 것. 남녀의 성에 관계되는.,basic281
basic,성취감,목적한 것을 이루었다는 뿌듯한 느낌.,basic282
basic,세계관,세계와 그 세계를 이루고 있는 인간 및 인생의 의의와 가치에 대한 생각.,basic283
basic,셔츠,양복 안에 받쳐 입거나 겉옷으로 입는 서양식 윗옷.,basic284
basic,소망,어떤 일을 바람. 또는 바라는 그 일.,basic285
basic,소양,평소에 쌓아 둔 학문이나 지식.,basic286
basic,소풍,경치를 즐기거나 놀이를 하기 위하여 야외에 나갔다 오는 일.,basic287
basic,수면,잠을 자는 일. 물의 표면.,basic288
basic,수모,모욕을 당함.,basic289
basic,성취,목적한 것을 이룸.,basic290
basic,사명감,맡겨진 일을 잘 해내고자 하는 마음.,basic291
basic,사과,모양이 둥글고 붉으며 새콤하고 단맛이 나는 과일. 자신의 잘못을 인정하며 용서해 달라고 빎.,basic292
basic,비전,앞으로 내다보이는 전망이나 계획.,basic293
basic,바지,"위는 통으로 되고 아래는 두 다리를 넣을 수 있게 갈라진, 몸의 아랫부분에 입는 옷.",basic294
basic,반말,서로 매우 친하거나 존대 관계가 분명치 않을 때 격식을 차리지 않고 가볍게 쓰는 말투. 자기보다 나이나 지위가 못한 사람에게 하듯이 낮춰서 하는 말.,basic295
basic,반찬,식사를 할 때 밥에 곁들여 먹는 음식.,basic296
basic,발전,더 좋은 상태나 더 높은 단계로 나아감. 일이 어떤 방향으로 전개됨. 전기를 일으킴.,basic297
basic,밥,쌀과 다른 곡식에 물을 붓고 물이 없어질 때까지 끓여서 익힌 음식. 매일 일정한 때에 먹는 음식. 동물이 먹는 먹이. 자기가 차지해야 할 것. (비유적으로) 다른 사람에게 이용당하거나 희생되는 사람.,basic298
basic,방,사람이 살거나 일을 하기 위해 벽을 둘러서 막은 공간. 총이나 대포를 쏘거나 폭약 등을 터뜨리는 횟수를 세는 단위. 주먹이나 방망이 등으로 치는 횟수를 세는 단위. 사진을 찍는 횟수를 세는 단위. 방귀를 뀌는 횟수를 세는 단위.,basic299
basic,방침,앞으로 일을 해 나갈 일정한 방향이나 계획.,basic300
basic,방학,학교에서 한 학기가 끝나고 정해진 기간 동안 수업을 쉬는 것. 또는 그 기간.,basic301
basic,배려,관심을 가지고 보살펴 주거나 도와줌.,basic302
basic,법,"어떤 일을 하는 방법이나 방식. 마땅히 해야 하는 바른 행동. 정해진 사실이나 규칙. 일정하게 하는 행동이나 습관. 앞말의 내용이 당연함을 나타내는 말. 앞말의 동작이나 상태가 나타날 가능성이 있음을 나타내는 말. 모든 국민이 반드시 지켜야 하는, 나라에서 만든 명령이나 규칙.",basic303
basic,베란다,주로 아파트와 같은 서양식 주택에서 튀어나오게 만들어 지붕만 덮고 벽을 만들지 않은 공간.,basic304
basic,보람,어떤 일을 한 뒤에 얻는 좋은 결과나 만족한 느낌. 어떤 일에 대해 자부심을 느끼게 하는 일의 가치나 의미.,basic305
basic,보호,위험하거나 곤란하지 않게 지키고 보살핌.,basic306
basic,복종,다른 사람의 명령이나 의견에 그대로 따름.,basic307
basic,본보기,보고 배워서 본을 받을 만한 대상. 어떤 사실을 설명하거나 증명하기 위해 대표로 내세워 보이는 것. 어떤 일이나 행동을 하기 위해 대표로 내세워 보이는 것. 본을 보이기 위해 내놓는 물건.,basic308
basic,봉사,자신의 이익을 생각하지 않고 남을 위하여 애써 일함. (낮잡아 이르는 말로) 앞을 보지 못하는 사람.,basic309
basic,부모,아버지와 어머니.,basic310
basic,부엌,집에서 음식을 만들고 설거지를 하는 등 식사와 관련된 일을 하는 장소.,basic311
basic,불손,말이나 행동이 예의가 없거나 겸손하지 않음.,basic312
basic,수치심,매우 창피하고 부끄러운 마음.,basic313
basic,숙달,익숙하게 잘 알고 솜씨 있게 잘함.,basic314
basic,숙제,학생들에게 복습이나 예습을 위하여 수업 후에 하도록 내 주는 과제. 깊이 생각해 보거나 해결해야 할 문제.,basic315
basic,순응,"환경이나 변화에 알맞게 되어 익숙해지거나 체계, 명령 등에 순순히 따름.",basic316
basic,약점,다른 사람에 비해 부족해서 불리한 점.,basic317
basic,양말,발을 보호하거나 추위를 막기 위해 실이나 천으로 만들어 발에 신는 물건.,basic318
basic,양심,자신이 스스로 세운 옳고 그름을 판단하는 기준에 따라 바른 말과 행동을 하려는 마음.,basic319
basic,어머니,자기를 낳아 준 여자를 이르거나 부르는 말. 자녀가 있는 여자를 자식과 관련하여 이르거나 부르는 말. 자기를 낳아 준 여자처럼 여기는 사람을 이르거나 부르는 말. 자기를 낳아 준 여자와 비슷한 나이의 여자를 친근하게 이르거나 부르는 말. (비유적으로) 자식과 같이 사랑하고 보살펴 주며 걱정해 주는 사람이나 그러한 존재. 남편의 어머니를 친근하게 이르거나 부르는 말. (비유적으로) 무엇이 생겨나게 된 근본.,basic320
basic,언행일치,말과 행동이 같음. 또는 말한 대로 실행함.,basic321
basic,업무,직장 등에서 맡아서 하는 일.,basic322
basic,여가,일을 하지 않는 시간. 또는 일을 하는 중간에 생기는 여유로운 시간.,basic323
basic,여동생,여자 동생.,basic324
basic,여행,집을 떠나 다른 지역이나 외국을 두루 구경하며 다니는 일.,basic325
basic,역량,어떤 일을 해낼 수 있는 힘과 능력.,basic326
basic,연마,"금속이나 돌 등을 갈고 닦아 표면을 반질반질하게 함. 몸, 마음, 지식, 기술 등을 힘써 다스리거나 익힘.",basic327
basic,연필,가늘고 긴 검은색 심을 나무 막대 속에 넣어 글씨를 쓰거나 그림을 그릴 때 쓰는 도구.,basic328
basic,열등감,자신이 다른 사람보다 뒤떨어졌다거나 자신에게 능력이 없다고 낮추어 평가하는 감정.,basic329
basic,열망,무엇을 강하게 원하거나 바람.,basic330
basic,열정,어떤 일에 뜨거운 애정을 가지고 열심히 하는 마음.,basic331
basic,염원,간절히 생각하고 바람.,basic332
basic,예방,병이나 사고 등이 생기지 않도록 미리 막음.,basic333
basic,예의,공손한 말투나 바른 행동과 같이 사람이 사회 생활을 하면서 마땅히 지켜야 할 것.,basic334
basic,예의범절,일상생활에서 갖추어야 할 예의와 절차.,basic335
basic,약속,다른 사람과 어떤 일을 하기로 미리 정함. 또는 그렇게 정한 내용.,basic336
basic,믿음,어떤 일이나 사람을 믿는 마음. 종교적인 신앙.,basic337
basic,야유회,친목을 위하여 야외에 나가서 노는 모임.,basic338
basic,야망,어떤 일을 이루겠다는 큰 희망이나 바람.,basic339
basic,습득,학문이나 기술 등을 배워서 자기 것으로 만듦.,basic340
basic,시기,어떤 일이나 현상이 진행되는 때. 어떤 일을 하는 데에 알맞은 때나 적당한 기회. 남이 잘되는 것을 싫어하여 미워함.,basic341
basic,시험,"문제, 질문, 실제의 행동 등의 일정한 절차에 따라 지식이나 능력을 검사하고 평가하는 일. 어떤 계획이나 방법을 실제로 시행하기 전에 실지로 해 보고 그 결과를 알아보는 일. 사람의 됨됨이를 알기 위하여 떠보는 일. 또는 그런 꼬임이나 유혹.",basic342
basic,식기,음식을 담는 그릇.,basic343
basic,식당,건물 안에 식사를 할 수 있게 만든 방. 음식을 만들어 파는 가게.,basic344
basic,식빵,식사를 하기 위해 먹는 네모 모양의 담백한 빵.,basic345
basic,식사,"아침, 점심, 저녁과 같이 날마다 일정한 시간에 음식을 먹는 일. 또는 그 음식.",basic346
basic,신념,어떤 생각을 굳게 믿는 마음. 또는 그것을 이루려는 의지.,basic347
basic,신뢰,굳게 믿고 의지함.,basic348
basic,신발,서거나 걸을 때 발을 보호하기 위해 신는 물건.,basic349
basic,신앙,신을 믿고 따르며 받드는 일.,basic350
basic,실수,잘 알지 못하거나 조심하지 않아서 저지르는 잘못. 말이나 행동이 예의에 벗어남. 또는 그런 말이나 행동.,basic351
basic,실천,"이론이나 계획, 생각한 것을 실제 행동으로 옮김.",basic352
basic,실패,원하거나 목적한 것을 이루지 못함. 바느질할 때 쓰기 편하도록 실을 감아 두는 물건.,basic353
basic,실행,실제로 행함. 컴퓨터 프로그램을 작동시키는 일.,basic354
basic,아버지,"자기를 낳아 준 남자를 이르거나 부르는 말. 자녀가 있는 남자를 자식과 관련하여 이르거나 부르는 말. 자녀의 이름을 붙여 자기의 남편을 이르거나 부르는 말. 자기를 낳아 준 남자와 비슷한 나이의 남자를 친근하게 이르거나 부르는 말. (비유적으로) 어떤 일을 처음 이루거나 완성한 사람. (친근하게 이르거나 부르는 말로) 기독교에서, 하나님.",basic355
basic,아침,날이 밝아올 때부터 해가 떠올라 하루의 일이 시작될 때쯤까지의 시간. 아침에 먹는 밥.,basic356
basic,안전,위험이 생기거나 사고가 날 염려가 없음. 또는 그러한 상태. 어른이나 신분이 높은 사람이 앉아 있는 자리의 앞.,basic357
basic,애국심,자신의 나라를 사랑하는 마음.,basic358
basic,야영,군대가 어떤 지역에서 임시로 지내며 필요한 시설을 갖추어 놓은 곳. 또는 거기서 하는 생활. 휴양이나 여행 등을 하면서 야외에 천막을 치고 자거나 머무름.,basic359
basic,차이,서로 같지 않고 다름. 또는 서로 다른 정도.,basic360
basic,창문,공기나 햇빛이 들어올 수 있도록 벽이나 지붕에 만들어 놓은 문.,basic361
basic,家給人足(가급인족),"집 가, 공급할 급, 사람 인, 족할 족. [풀이] 집집마다 넉넉하고 사람마다 생활이 풍족함",basic362
basic,갈등관리,개발 과정에서 이해관계자 사이에 발생하는 역기능적인 갈등을 제거하거나 해결하고 순기능적인 갈등을 유지하거나 자극하는 활동.,basic363
basic,가치체계,어떤 대상의 중요성을 판단하고 결정하는 일정한 체계.,basic364
basic,가치부여, 부 ·위신 ·애정 등 사회적 가치를 주거나 증가시키는 일.,basic365
basic,間於齊楚(간어제초),"사이 간, 어조사 어, 제나라 제, 초나라 초 [풀이] 약자가 강자들 틈에 끼어서 괴로움을 이르는 말 ",basic366
basic,間世之材(간세지재),"간간이 간, 대 세, 갈 지, 재목 재. [풀이] 세상에 어쩌다가 나타나는 뛰어난 인재.",basic367
